pincode,city,state,district,lat,lon
605007,Pondicherry,TN,Cuddalore,11.870427,79.783441
605008,Pondicherry,PY,Pondicherry,11.9542222,79.821
605009,Pondicherry,PY,Pondicherry,11.94,79.77
605010,Pondicherry,PY,Pondicherry,11.94,79.78
605011,Pondicherry,PY,Pondicherry,11.94025,79.82525
605013,Pondicherry,PY,Pondicherry,11.9388611,79.8145278
605014,Pondicherry,TN,Villupuram,12.07,79.83
605101,Vellore,TN,Villupuram,11.992111,79.838078
605102,Vellore,PY,Pondicherry,11.91,79.7
605103,Vellore,TN,Villupuram,11.88,79.52
605104,Kottakuppam,TN,Villupuram,11.991509,79.849453
605105,Vellore,TN,Villupuram,11.85,79.55
605106,Pondicherry,PY,Pondicherry,11.874961,79.714747
605107,Vellore,TN,Villupuram,11.97,79.61
605108,Villupuram,TN,Villupuram,11.9,79.58
605109,Viluppuram,TN,Villupuram,12.03,79.74
605110,Pondicherry,TN,Cuddalore,11.9,79.77
605111,Villupuram,TN,Villupuram,12.04,79.8
605201,Vellore,TN,Villupuram,12.15,79.41
605202,Vellore,TN,Villupuram,12.067166,79.395827
605203,Vellore,TN,Villupuram,12.03,79.48
605301,Vellore,TN,Villupuram,11.94,79.46
605302,Vellore,TN,Villupuram,11.92,79.39
605401,Vellore,TN,Villupuram,12.067166,79.395827
605402,Vellore,TN,Villupuram,12.01,79.38
605403,Villupuram,TN,Villupuram,12.067166,79.395827
605501,Pondicherry,TN,Villupuram,12.01,79.64
605502,Vellore,TN,Villupuram,11.98,79.73
605601,Vellore,TN,Villupuram,12,79.5
605602,Vellore,TN,Villupuram,11.9453889,79.49525
605651,Vellore,TN,Villupuram,12.187,79.42
605652,Vikravandi,TN,Villupuram,12.06,79.51
605701,Vellore,TN,Villupuram,12.01,79.3
605702,Vellore,TN,Kallakurichi,12.01,78.98
605751,Ariyur,TN,Kallakurichi,11.9,79.19
605752,Arakandanallur,TN,Villupuram,11.99,79.21
605754,Manalurpet,TN,Kallakurichi,12.01,79.09
605755,Vellore,TN,Villupuram,11.99,79.34
605756,Vellore,TN,Kallakurichi,11.98,79.17
605757,Vellore,TN,Kallakurichi,11.9660556,79.2046667
605758,Vellore,TN,Villupuram,12.05,79.22
605759,Vellore,TN,Kallakurichi,11.84,79.22
605766,Kallakurichi,TN,Kallakurichi,11.96,79.17
605801,Vellore,TN,Kallakurichi,11.94,78.95
605802,Kadambur,TN,Kallakurichi,11.96,79.03
605803,Vellore,TN,Villupuram,11.9,79.32
606001,Vellore,TN,Cuddalore,11.5251111,79.3225833
606003,Vellore,TN,Cuddalore,11.57,79.34
606102,Viluppuram,TN,Kallakurichi,11.8,79.3
606103,Vellore,TN,Cuddalore,11.46,79.49
606104,Vellore,TN,Cuddalore,11.59,79.31
606105,Pennadam,TN,Cuddalore,11.42,79.28
606106,Vellore,TN,Cuddalore,11.41,79.05
606107,Vellore,TN,Kallakurichi,11.68,79.35
606108,Cuddalore,TN,Cuddalore,11.48,79.04
606109,Cuddalore,TN,Cuddalore,11.5,78.96
606110,Vellore,TN,Cuddalore,11.46,79.32
606111,Vellore,TN,Cuddalore,11.41,79.22
606115,Vellore,TN,Cuddalore,11.63,79.36
606201,Chinnasalem,TN,Kallakurichi,11.64,78.92
606202,Vellore,TN,Kallakurichi,11.7381667,78.9601389
606203,Vellore,TN,Kallakurichi,11.65,79.1
606204,Vellore,TN,Kallakurichi,11.59,79.05
606205,Vellore,TN,Kallakurichi,11.82,79.13
606206,Vellore,TN,Kallakurichi,11.69,79.08
606207,Vellore,TN,Kallakurichi,11.81,78.83
606208,Vellore,TN,Kallakurichi,11.84,78.96
606209,Kallakurichi,TN,Kallakurichi,11.76,78.72
606213,Kallakurichi,TN,Kallakurichi,11.7,78.96
606301,Vellore,TN,Kallakurichi,11.58,78.94
606302,Nallur,TN,Cuddalore,11.52,79.3
606303,Vellore,TN,Cuddalore,11.42,78.96
606304,Vellore,TN,Cuddalore,11.47,79.18
606305,Viluppuram,TN,Kallakurichi,11.6,79.17
606401,Sankarapuram,TN,Kallakurichi,11.95,78.75
606402,Vellore,TN,Kallakurichi,11.88,78.95
606601,Vellore,TN,Tiruvannamalai,12.2266,79.0746
606603,Vellore,TN,Tiruvannamalai,12.2266,79.0746
606604,Vellore,TN,Tiruvannamalai,12.2266,79.0746
606611,Tiruchirappalli,TN,Tiruvannamalai,12.2266,79.0746
606701,Chengam,TN,Tiruvannamalai,12.3089,78.7914
606702,Vellore,TN,Tiruvannamalai,12.0092,78.4334
606703,Vellore,TN,Tiruvannamalai,11.3516,77.1667
606704,Tiruvannamalai,TN,Tiruvannamalai,12.2681,78.9413
606705,Vellore,TN,Tiruvannamalai,12.0092,78.4334
606706,Vellore,TN,Tiruvannamalai,12.0092,78.4334
606707,Vellore,TN,Tiruvannamalai,12.0092,78.4334
606708,Vellore,TN,Tiruvannamalai,12.1082,78.8342
606709,Vellore,TN,Tiruvannamalai,12.0092,78.4334
606710,Vellore,TN,Tiruvannamalai,11.7517,79.304
606751,Vellore,TN,Tiruvannamalai,12.4346,79.0981
606752,Mangalam,TN,Tiruvannamalai,11.6053,79.1736
606753,Vellore,TN,Tiruvannamalai,12.5295,80.166
606754,Vettavalam,TN,Tiruvannamalai,12.1075,79.2449
606755,Tiruvannamalai,TN,Tiruvannamalai,11.7463,79.7644
606801,Vellore,TN,Tiruvannamalai,12.4935,79.4438
606802,Vellore,TN,Tiruvannamalai,12.4935,79.4438
606803,Vellore,TN,Tiruvannamalai,13.2677,80.0503
606804,Vellore,TN,Tiruvannamalai,12.1211,79.1509
606805,Vellore,TN,Tiruvannamalai,12.4935,79.4438
606806,Vellore,TN,Tiruvannamalai,12.0917,79.1303
606807,Vellore,TN,Tiruvannamalai,12.4935,79.4438
606808,Tiruvannamalai,TN,Tiruvannamalai,12.4935,79.4438
606811,Tiruvannamalai,TN,Tiruvannamalai,12.2351944,79.0765833
606901,Vellore,TN,Tiruvannamalai,12.1874,79.408
606902,Vellore,TN,Tiruvannamalai,12.8444,79.7995
606903,Kalambur,TN,Tiruvannamalai,12.9874,79.6562
606904,Vellore,TN,Tiruvannamalai,12.1874,79.408
606905,Vellore,TN,Tiruvannamalai,10.3757,78.8097
606906,Vellore,TN,Tiruvannamalai,12.4636,79.0206
606907,Vellore,TN,Tiruvannamalai,11.7463,79.7944
606908,Vellore,TN,Tiruvannamalai,12.4042,78.965
607001,Vellore,TN,Cuddalore,11.76,79.76
607002,Vellore,TN,Cuddalore,11.75,79.75
607003,Cuddalore,TN,Cuddalore,11.69,79.69
607004,Vellore,TN,Cuddalore,11.7,79.78
607005,Cuddalore,TN,Cuddalore,11.68,79.74
607006,Cuddalore,TN,Cuddalore,11.78,79.78
607101,Viluppuram,TN,Cuddalore,11.78,79.47
607102,Vellore,TN,Cuddalore,11.75,79.6
607103,Vellore,TN,Cuddalore,11.65,79.78
607104,Vellore,TN,Cuddalore,11.77,79.62
607105,Nellikuppam,TN,Cuddalore,11.77,79.68
607106,Panruti,TN,Cuddalore,11.79,79.55
607107,Viluppuram,TN,Villupuram,11.93,79.76
607108,Vellore,TN,Cuddalore,11.84,79.5
607109,Vellore,TN,Cuddalore,11.79,79.8
607112,Cuddalore,TN,Cuddalore,11.8,79.58
607201,Vellore,TN,Kallakurichi,11.77,79.8
607202,Vellore,TN,Kallakurichi,11.75,79.15
607203,Vellore,TN,Villupuram,11.92,79.34
607204,Vellore,TN,Kallakurichi,11.79,79.35
607205,Cuddalore,TN,Cuddalore,11.82,79.58
607209,Villupuram,TN,Villupuram,11.84,79.31
607301,Vellore,TN,Cuddalore,11.6,79.69
607302,Kurinjipadi,TN,Cuddalore,11.54,79.63
607303,Cuddalore,TN,Cuddalore,11.52,79.54
607308,Cuddalore,TN,Cuddalore,11.62,79.55
607401,Vellore,TN,Cuddalore,11.75,79.68
607402,Pondicherry,PY,Pondicherry,11.795449,79.732977
607403,Cuddalore,TN,Cuddalore,11.839572,79.786243
607801,Neyveli,TN,Cuddalore,11.62,79.53
607802,Neyveli,TN,Cuddalore,11.54,79.85
607803,Vellore,TN,Cuddalore,11.61,79.5
607804,Vellore,TN,Cuddalore,11.58,79.38
607805,Vellore,TN,Cuddalore,11.52,79.59
607807,Vellore,TN,Cuddalore,11.59,79.48
608001,Chidambaram,TN,Cuddalore,11.4,79.68
608002,Vellore,TN,Cuddalore,11.42,79.78
608102,Vellore,TN,Cuddalore,11.55,79.66
608201,Vellore,TN,Cuddalore,11.42,79.81
608301,Kattumannarkoil,TN,Cuddalore,11.24,79.55
608302,Cuddalore,TN,Cuddalore,11.39,79.54
608303,Lalpet,TN,Cuddalore,11.41,79.54
608304,Cuddalore,TN,Cuddalore,11.21,79.5
608305,Vellore,TN,Cuddalore,11.35,79.63
608306,Cuddalore,TN,Cuddalore,11.22,79.56
608401,Cuddalore,TN,Cuddalore,11.38,79.69
608501,Vellore,TN,Cuddalore,11.49,79.73
608502,Parangipettai,TN,Cuddalore,11.41,80
608601,Bhuvanagiri,TN,Cuddalore,11.46,79.56
608602,Cuddalore,TN,Cuddalore,11.51,80
608701,Vellore,TN,Cuddalore,11.36,79.52
608702,Vellore,TN,Cuddalore,11.42,79.55
608703,Srimushnam,TN,Cuddalore,11.43,79.4
608704,Cuddalore,TN,Cuddalore,11.49,79.6
608801,Alapakkam,TN,Cuddalore,11.61,79.76
608901,Thanjavur,TN,Ariyalur,11.35,79.31
609001,Thanjavur,TN,Mayiladuthurai,11.11,79.67
609003,Thanjavur,TN,Mayiladuthurai,11.1,79.62
609101,Cuddalore,TN,Mayiladuthurai,11.36,79.79
609102,Thanjavur,TN,Mayiladuthurai,11.31,79.71
609103,Thanjavur,TN,Mayiladuthurai,11.16,79.66
609104,Nagapattinam,TN,Mayiladuthurai,11.3,79.77
609105,Thanjavur,TN,Mayiladuthurai,11.15,79.85
609106,Thanjavur,TN,Mayiladuthurai,11.18,79.8
609107,Thanjavur,TN,Mayiladuthurai,11.14,79.82
609108,Mayiladuthurai,TN,Mayiladuthurai,11.28,79.68
609109,Nagapattinam,TN,Mayiladuthurai,11.19,79.77
609110,Nagapattinam,TN,Mayiladuthurai,11.2379167,79.7346667
609111,Thanjavur,TN,Mayiladuthurai,11.24,79.73
609112,Thanjavur,TN,Mayiladuthurai,11.19,79.69
609113,Thanjavur,TN,Mayiladuthurai,11.29,79.83
609114,Thanjavur,TN,Mayiladuthurai,11.16,79.81
609115,Thanjavur,TN,Mayiladuthurai,11.24,79.77
609116,Nagapattinam,TN,Mayiladuthurai,11.26,79.65
609117,Thanjavur,TN,Mayiladuthurai,11.17,79.71
609118,Thanjavur,TN,Mayiladuthurai,11.11,79.68
609201,Thanjavur,TN,Mayiladuthurai,11.21,79.66
609202,Manalmedu,TN,Mayiladuthurai,11.2,79.6
609203,Thanjavur,TN,Mayiladuthurai,11.12,79.65
609204,Thanjavur,TN,Mayiladuthurai,11.16,793.53
609205,Mayiladuthurai,TN,Mayiladuthurai,11.23,79.63
609301,Thanjavur,TN,Mayiladuthurai,11.11,79.84
609302,Thanjavur,TN,Mayiladuthurai,11.08,79.72
609303,Thanjavur,TN,Mayiladuthurai,11.01,79.82
609304,Thanjavur,TN,Mayiladuthurai,11.12,79.71
609305,Thanjavur,TN,Mayiladuthurai,11.1026667,79.6899444
609306,Thanjavur,TN,Mayiladuthurai,11.03,79.73
609307,Thanjavur,TN,Mayiladuthurai,11,79.85
609308,Thanjavur,TN,Mayiladuthurai,11.02,79.76
609309,Thanjavur,TN,Mayiladuthurai,11.06,79.74
609310,Thanjavur,TN,Mayiladuthurai,11.04,79.79
609311,Thanjavur,TN,Mayiladuthurai,11.08,79.82
609312,Thanjavur,TN,Mayiladuthurai,11.01,79.79
609313,Thanjavur,TN,Mayiladuthurai,11.07,79.85
609314,Virudhunagar,TN,Mayiladuthurai,11.07,79.68
609401,Thanjavur,TN,Mayiladuthurai,11.05,79.64
609402,Mayiladuthurai,TN,Mayiladuthurai,11.03,79.7
609403,Thanjavur,TN,Thiruvarur,10.99,79.73
609404,Thanjavur,TN,Mayiladuthurai,11.04,79.66
609405,Peralam,TN,Thiruvarur,10.94,79.66
609501,Thanjavur,TN,Thiruvarur,10.93,79.51
609502,Thanjavur,TN,Thiruvarur,10.9,79.63
609503,Thanjavur,TN,Thiruvarur,10.94,79.62
609504,Thanjavur,TN,Thiruvarur,10.86,79.63
609601,Karaikal,PY,Karaikal,10.93,79.76
609602,Karaikal,PY,Karaikal,11.91,79.64
609603,Thanjavur,PY,Karaikal,10.96,79.78
609604,Thanjavur,TN,Nagapattinam,10.89,79.78
609605,Karaikal,PY,Karaikal,10.94,79.84
609606,Karaikal,PY,Karaikal,10.87,79.83
609607,Karaikal,PY,Karaikal,10.95,79.77
609608,Thanjavur,TN,Thiruvarur,10.96,79.68
609609,Karaikal,PY,Karaikal,10.99,79.82
609701,Thanjavur,TN,Nagapattinam,10.86,79.68
609702,Thanjavur,TN,Nagapattinam,10.9,79.73
609703,Thanjavur,TN,Nagapattinam,10.84,79.79
609704,Thanjavur,TN,Nagapattinam,10.84,79.7
609801,Thanjavur,TN,Mayiladuthurai,11.11,79.57
609802,Thanjavur,TN,Thanjavur,11.03,79.48
609803,Thanjavur,TN,Mayiladuthurai,11.04,79.52
609804,Thanjavur,TN,Thanjavur,11.04,79.49
609805,Thanjavur,TN,Mayiladuthurai,11,79.61
609806,Thanjavur,TN,Mayiladuthurai,11.09,79.61
609807,Thanjavur,TN,Thanjavur,11.15,79.5
609808,Thanjavur,TN,Mayiladuthurai,11.03,79.47
609810,Thanjavur,TN,Mayiladuthurai,11.046693,79.527236
609811,Thanjavur,TN,Mayiladuthurai,11.16,79.58
610001,Thiruvarur,TN,Thiruvarur,10.78,79.62
610003,Thiruvarur,TN,Thiruvarur,10.78,79.65
610004,Thiruvarur,TN,Thiruvarur,10.78,79.61
610005,Thiruvarur,TN,Thiruvarur,10.81,79.62
610101,Thanjavur,TN,Thiruvarur,10.82,79.69
610102,Thanjavur,TN,Thiruvarur,10.73,79.52
610103,Thanjavur,TN,Thiruvarur,10.73,79.61
610104,Thanjavur,TN,Thiruvarur,10.8,79.59
610105,Nannilam,TN,Thiruvarur,10.86,79.6
610106,Thanjavur,TN,Thiruvarur,10.73,79.67
610107,Thanjavur,TN,Thiruvarur,10.87,79.57
610109,Thanjavur,TN,Thiruvarur,10.75,79.61
610201,Thanjavur,TN,Nagapattinam,10.62,79.69
610202,Thanjavur,TN,Thiruvarur,10.66,79.66
610203,Thanjavur,TN,Thiruvarur,10.63,79.61
610204,Thanjavur,TN,Nagapattinam,10.6,79.73
610205,Thanjavur,TN,Thiruvarur,10.67,79.62
610206,Thanjavur,TN,Thiruvarur,10.67,79.59
610207,Thanjavur,TN,Nagapattinam,10.68,79.69
611001,Thanjavur,TN,Nagapattinam,10.7603056,79.8465278
611002,Thanjavur,TN,Nagapattinam,10.85,79.81
611003,Nagapattinam,TN,Nagapattinam,10.82,79.83
611101,Thanjavur,TN,Nagapattinam,10.74,79.7
611102,Thanjavur,TN,Nagapattinam,10.76,79.81
611103,Thanjavur,TN,Nagapattinam,10.59,79.75
611104,Kilvelur,TN,Nagapattinam,10.76,79.72
611105,Cuddalore,TN,Nagapattinam,10.74,79.73
611106,Thanjavur,TN,Nagapattinam,10.75,79.85
611108,Thanjavur,TN,Nagapattinam,10.73,79.77
611109,Thanjavur,TN,Nagapattinam,10.94,79.78
611110,Thanjavur,TN,Nagapattinam,10.62,79.84
611111,Thanjavur,TN,Nagapattinam,10.66,79.84
611112,Thanjavur,TN,Nagapattinam,10.52,79.84
612001,Thanjavur,TN,Thanjavur,10.96,79.38
612002,Thanjavur,TN,Thanjavur,10.9681667,79.3725556
612101,Perambalur,TN,Thanjavur,11.01,79.48
612102,Thanjavur,TN,Thanjavur,11.05,79.45
612103,Thanjavur,TN,Thanjavur,10.99,79.42
612104,Thanjavur,TN,Thanjavur,10.99,79.49
612105,Veppathur,TN,Thanjavur,11.04,79.43
612106,Thanjavur,TN,Thanjavur,11.1,79.52
612201,Thanjavur,TN,Nagapattinam,10.97,79.53
612202,Thanjavur,TN,Thanjavur,10.96,79.45
612203,Thanjavur,TN,Thanjavur,11,79.54
612204,Thanjavur,TN,Thanjavur,10.98,79.44
612301,Thanjavur,TN,Thanjavur,10.98,79.31
612302,Thanjavur,TN,Thanjavur,10.33,79.26
612303,Thanjavur,TN,Thanjavur,10.99,79.36
612401,Thanjavur,TN,Thanjavur,10.79,79.22
612402,Thanjavur,TN,Thanjavur,10.92,79.4
612501,Thanjavur,TN,Thanjavur,11.02,79.37
612502,Thanjavur,TN,Thanjavur,11.16,79.48
612503,Thanjavur,TN,Thanjavur,11.02,79.39
612504,Thanjavur,TN,Thanjavur,11.12,79.47
612601,Kodavasal,TN,Thiruvarur,10.84,79.55
612602,Thanjavur,TN,Thanjavur,10.97,79.47
612603,Thanjavur,TN,Thiruvarur,10.81,79.54
612604,Thanjavur,TN,Thiruvarur,10.88,79.51
612605,Thanjavur,TN,Thiruvarur,10.89,79.46
612610,Thiruvarur,TN,Thiruvarur,10.84,79.5
612701,Thanjavur,TN,Thiruvarur,10.9,79.34
612702,Thanjavur,TN,Thanjavur,10.95,79.35
612703,Thanjavur,TN,Thanjavur,10.93,79.34
612801,Thanjavur,TN,Thiruvarur,10.91,79.45
612802,Thanjavur,TN,Thiruvarur,10.85,79.36
612803,Thanjavur,TN,Thiruvarur,10.73,79.38
612804,Thanjavur,TN,Thiruvarur,10.88,79.42
612901,Thanjavur,TN,Ariyalur,11.18,79.47
612902,Ariyalur,TN,Ariyalur,11.17,79.38
612903,Thanjavur,TN,Ariyalur,11.22,79.45
612904,Thanjavur,TN,Ariyalur,11.08,79.34
612905,Thanjavur,TN,Ariyalur,11.19,79.43
613001,Thanjavur,TN,Thanjavur,10.77,79.15
613002,Thanjavur,TN,Thanjavur,10.8,79.11
613003,Thanjavur,TN,Thanjavur,10.82,79.14
613004,Thanjavur,TN,Thanjavur,10.77,79.11
613005,Thanjavur,TN,Thanjavur,10.74,79.11
613006,Thanjavur,TN,Thanjavur,10.68,79.14
613007,Thanjavur,TN,Thanjavur,10.78,79.13
613008,Thanjavur,TN,Thanjavur,10.7789167,79.1400556
613009,Thanjavur,TN,Thanjavur,10.78,79.12
613010,Thanjavur,TN,Thanjavur,10.7789167,79.1400556
613101,Thanjavur,TN,Thanjavur,10.86,79.02
613102,Thanjavur,TN,Thanjavur,10.82,78.91
613103,Thanjavur,TN,Thanjavur,10.86,79.09
613104,Thanjavur,TN,Thanjavur,10.85,78.97
613105,Thanjavur,TN,Thanjavur,10.86,78.95
613201,Thanjavur,TN,Thanjavur,10.87,79.11
613202,Thanjavur,TN,Thanjavur,10.88,79.14
613203,Thanjavur,TN,Thanjavur,10.88,79.07
613204,Thanjavur,TN,Thanjavur,10.9,79.15
613205,Thanjavur,TN,Thanjavur,10.83,79.09
613301,Thanjavur,TN,Pudukkottai,10.58,78.96
613303,Thanjavur,TN,Thanjavur,10.65,79.1
613401,Thanjavur,TN,Thanjavur,10.71,79.02
613402,Thanjavur,TN,Thanjavur,10.76,78.91
613403,Vallam,TN,Thanjavur,10.74,79.08
613501,Thanjavur,TN,Thanjavur,10.76,79.2
613502,Thanjavur,TN,Thanjavur,10.78,79.23
613503,Thanjavur,TN,Thanjavur,10.7059444,79.2452222
613504,Thanjavur,TN,Thanjavur,10.75,79.31
613601,Thanjavur,TN,Thanjavur,10.81,79.04
613602,Thanjavur,TN,Thanjavur,10.81,78.93
613701,Thanjavur,TN,Thiruvarur,10.77,79.55
613702,Thanjavur,TN,Thiruvarur,10.76,79.51
613703,Koradacheri,TN,Thiruvarur,11.33,79.73
613704,Thanjavur,TN,Thiruvarur,10.73,79.6
613705,Thanjavur,TN,Thiruvarur,10.79,79.47
614001,Thanjavur,TN,Thiruvarur,10.67,79.44
614013,Thanjavur,TN,Thiruvarur,10.73,79.35
614014,Thanjavur,TN,Thiruvarur,10.69,79.42
614015,Thanjavur,TN,Thanjavur,10.54,79.42
614016,Thanjavur,TN,Thiruvarur,10.64,79.42
614017,Thanjavur,TN,Thiruvarur,10.49,79.46
614018,Thiruvarur,TN,Thiruvarur,10.62,79.42
614019,Thanjavur,TN,Thiruvarur,10.69,79.35
614020,Thanjavur,TN,Thiruvarur,10.57,79.48
614101,Thanjavur,TN,Thiruvarur,10.68,79.54
614102,Thanjavur,TN,Thiruvarur,10.7,79.49
614103,Thanjavur,TN,Thiruvarur,10.74,79.5
614201,Thanjavur,TN,Thanjavur,10.8916944,79.1877222
614202,Thanjavur,TN,Thanjavur,10.92,79.17
614203,Thanjavur,TN,Thanjavur,10.94,79.25
614204,Thanjavur,TN,Thanjavur,10.9,79.24
614205,Thanjavur,TN,Thanjavur,10.92,79.26
614206,Thanjavur,TN,Thanjavur,10.86,79.16
614207,Thanjavur,TN,Thanjavur,10.9173471,79.244726
614208,Coimbatore,TN,Thiruvarur,10.92,79.3
614210,Thanjavur,TN,Thanjavur,10.91,79.22
614211,Thanjavur,TN,Thanjavur,10.9,79.21
614301,Melattur,TN,Thanjavur,10.83,79.23
614302,Thanjavur,TN,Thanjavur,10.86,79.27
614303,Thanjavur,TN,Thanjavur,10.88,79.22
614401,Thanjavur,TN,Thanjavur,10.8,79.32
614402,Thanjavur,TN,Thanjavur,10.75,79.31
614403,Thanjavur,TN,Thiruvarur,10.77,79.38
614404,Thanjavur,TN,Thiruvarur,10.77,79.41
614601,Thanjavur,TN,Thanjavur,10.4265556,79.3186944
614602,Thanjavur,TN,Thanjavur,79.25,10.45
614612,Thanjavur,TN,Thanjavur,79.25,10.21
614613,Thanjavur,TN,Thanjavur,79.42,10.42
614614,Thanjavur,TN,Thanjavur,79.19,10.47
614615,Thanjavur,TN,Thanjavur,79.25,10.48
614616,Pudukottai,TN,Pudukkottai,10.13,79.17
614617,Thanjavur,TN,Pudukkottai,10.5,79.07
614618,Thanjavur,TN,Pudukkottai,10.01,79.14
614619,Thanjavur,TN,Pudukkottai,9.96,79.19
614620,Thanjavur,TN,Pudukkottai,10.84,78.82
614621,Thanjavur,TN,Pudukkottai,9.96,79.14
614622,Thanjavur,TN,Pudukkottai,10.27,79
614623,Thanjavur,TN,Thanjavur,79.13,10.28
614624,Pudukkottai,TN,Pudukkottai,10.25,79.03
614625,Thanjavur,TN,Thanjavur,79.28,10.65
614626,Keeramangalam,TN,Thanjavur,79.29,10.51
614628,Thanjavur,TN,Thanjavur,79.18,10.36
614629,Thanjavur,TN,Pudukkottai,9.88,79.07
614630,Thanjavur,TN,Pudukkottai,10.14,79.23
614701,Thanjavur,TN,Thanjavur,79.36,10.38
614702,Thanjavur,TN,Thiruvarur,79.53,10.49
614703,Thanjavur,TN,Thiruvarur,79.64,10.48
614704,Thanjavur,TN,Thiruvarur,79.5,10.38
614705,Thanjavur,TN,Thiruvarur,10.45,79.52
614706,Thanjavur,TN,Thiruvarur,79.56,10.46
614707,Thanjavur,TN,Nagapattinam,79.8,10.38
614708,Kottur,TN,Thiruvarur,10.61,79.56
614710,Thanjavur,TN,Thiruvarur,10.51,79.63
614711,Thanjavur,TN,Thiruvarur,79.74,10.53
614712,Thanjavur,TN,Nagapattinam,79.75,10.58
614713,Thanjavur,TN,Thiruvarur,10.5316111,79.6388333
614714,Thanjavur,TN,Nagapattinam,79.72,10.43
614715,Thanjavur,TN,Thiruvarur,79.61,10.56
614716,Thanjavur,TN,Nagapattinam,79.7,10.45
614717,Thanjavur,TN,Thiruvarur,10.57,79.52
614723,Thanjavur,TN,Thanjavur,79.3,10.28
614738,Thanjavur,TN,Thiruvarur,10.3863333,79.5010278
614801,Pudukottai,TN,Pudukkottai,10.12,78.99
614802,Thanjavur,TN,Thanjavur,79.27,10.31
614803,Thanjavur,TN,Thanjavur,79.29,10.35
614804,Thanjavur,TN,Thanjavur,79.19,10.33
614805,Thanjavur,TN,Pudukkottai,10.18,79.16
614806,Thanjavur,TN,Nagapattinam,79.74,10.43
614807,Thanjavur,TN,Nagapattinam,79.83,10.29
614808,Thanjavur,TN,Nagapattinam,79.8,10.44
614809,Thanjavur,TN,Nagapattinam,79.85,10.46
614810,Thanjavur,TN,Nagapattinam,79.85,10.36
614901,Thanjavur,TN,Thanjavur,79.35,10.53
614902,Thanjavur,TN,Thanjavur,79.15,10.62
614903,Madukkur,TN,Thiruvarur,79.45,10.43
614904,Thanjavur,TN,Thanjavur,79.21,10.68
614905,Thanjavur,TN,Thanjavur,79.32,10.57
614906,Thanjavur,TN,Thanjavur,79.37,10.47
620001,Tiruchirappalli,TN,Tiruchirappalli,10.8013333,78.6891111
620002,Tiruchirappalli,TN,Tiruchirappalli,10.824671,78.69592
620003,Tiruchirappalli,TN,Tiruchirappalli,10.8284241,78.6809259
620004,Tiruchirappalli,TN,Tiruchirappalli,10.8000177,78.729734
620005,Tiruchirappalli,TN,Tiruchirappalli,10.84,78.78
620006,Tiruchirappalli,TN,Tiruchirappalli,10.87,78.61
620007,Tiruchirappalli,TN,Tiruchirappalli,10.7175793,78.7244485
620008,Tiruchirappalli,TN,Tiruchirappalli,10.8211223,78.6953331
620009,Tiruchirappalli,TN,Tiruchirappalli,10.7356133,78.5669401
620010,Tiruchirappalli,TN,Tiruchirappalli,10.8341645,78.7211565
620011,Tiruchirappalli,TN,Tiruchirappalli,10.7643727,78.7413425
620012,Tiruchirappalli,TN,Tiruchirappalli,10.67,78.6
620013,Tiruchirappalli,TN,Tiruchirappalli,10.8170138,78.7914714
620014,Tiruchirappalli,TN,Tiruchirappalli,10.7640556,78.7946667
620015,Tiruchirappalli,TN,Tiruchirappalli,10.727965,78.8476401
620016,Tiruchirappalli,TN,Tiruchirappalli,10.7505751,78.7755972
620017,Tiruchirappalli,TN,Tiruchirappalli,10.8140833,78.6724722
620018,Tiruchirappalli,TN,Tiruchirappalli,10.8226944,78.6823611
620019,Tiruchirappalli,TN,Tiruchirappalli,10.804583,78.739667
620020,Tiruchirappalli,TN,Tiruchirappalli,10.7874167,78.6963056
620021,Tiruchirappalli,TN,Tiruchirappalli,10.7506102,78.6776048
620022,Tiruchirappalli,TN,Tiruchirappalli,10.768472,78.768472
620023,Tiruchirappalli,TN,Tiruchirappalli,10.7774722,78.6864444
620024,Tiruchirappalli,TN,Tiruchirappalli,10.6759444,78.7431111
620025,Tiruchirappalli,TN,Tiruchirappalli,10.7169188,78.8178416
620026,Tiruchirappalli,TN,Tiruchirappalli,10.7283056,78.7638333
620027,Tiruchirappalli,TN,Tiruchirappalli,10.746971,78.600125
620101,Tiruchirappalli,TN,Tiruchirappalli,10.8726539,78.6252652
620102,Tiruchirappalli,TN,Tiruchirappalli,10.8155015,78.6516099
621001,Tiruchirappalli,TN,Tiruchirappalli,11.16,78.55
621002,Tiruchirappalli,TN,Tiruchirappalli,11.25,78.7
621003,Tiruchirappalli,TN,Tiruchirappalli,11.23,78.44
621004,Tiruchirappalli,TN,Tiruchirappalli,11.08,78.66
621005,Manachanallur,TN,Tiruchirappalli,10.91,78.68
621006,Tiruchirappalli,TN,Tiruchirappalli,11.03,78.67
621007,Tiruchirappalli,TN,Tiruchirappalli,11.07,78.67
621008,Tiruchirappalli,TN,Tiruchirappalli,11.23,78.59
621009,Tiruchirappalli,TN,Tiruchirappalli,10.94,78.69
621010,Tiruchirappalli,TN,Tiruchirappalli,11.15,78.6
621011,Uppidamangalam,TN,Tiruchirappalli,11.29,78.58
621012,Tiruchirappalli,TN,Tiruchirappalli,11.2,78.48
621014,Tiruchirappalli,TN,Tiruchirappalli,11.07,78.6
621101,Tiruchirappalli,TN,Perambalur,11.2,78.74
621102,Viluppuram,TN,Perambalur,11.33,78.78
621103,Arumbavur,TN,Perambalur,11.38,78.73
